student_id,school_name,grade_level_2019,program_name,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
23925,School A,7,,Fall,Reading,215,48,2,4
23925,School A,7,,Spring,Reading,226,70,3,
17736,School D,7,,Fall,Reading,215,48,2,4
17736,School D,7,,Spring,Reading,212,34,2,
28382,School C,7,,Fall,Reading,216,51,3,4
28382,School C,7,,Spring,Reading,221,57,3,
23564,School D,7,,Fall,Reading,222,67,3,3
23564,School D,7,,Spring,Reading,237,89,4,
12773,School A,7,,Fall,Reading,215,48,2,4
12773,School A,7,,Spring,Reading,229,76,4,
17655,School C,7,,Fall,Reading,221,64,3,3
17655,School C,7,,Spring,Reading,199,10,1,
15272,School C,7,,Fall,Reading,225,74,3,2
15272,School C,7,,Spring,Reading,229,76,4,
13912,School D,7,,Fall,Reading,225,74,3,2
13912,School D,7,,Spring,Reading,226,70,3,
20804,School D,7,,Fall,Reading,201,16,1,6
20804,School D,7,,Spring,Reading,218,50,3,
13106,School D,7,,Fall,Reading,211,37,2,4
13106,School D,7,,Spring,Reading,219,52,3,
26485,School C,7,,Fall,Reading,240,95,4,2
26485,School C,7,,Spring,Reading,250,98,4,
14708,School C,7,,Fall,Reading,206,25,2,5
14708,School C,7,,Spring,Reading,213,37,2,
10883,School D,7,Gifted,Fall,Reading,,,,
10883,School D,7,Gifted,Spring,Reading,245,96,4,
22017,School A,7,Gifted,Fall,Reading,237,93,4,2
22017,School A,7,Gifted,Spring,Reading,233,84,4,
14363,School D,7,,Fall,Reading,219,59,3,3
14363,School D,7,,Spring,Reading,226,70,3,
17136,School A,7,,Fall,Reading,204,21,1,5
17136,School A,7,,Spring,Reading,223,63,3,
20963,School D,7,,Fall,Reading,208,30,2,5
20963,School D,7,,Spring,Reading,221,57,3,
23328,School A,7,,Fall,Reading,220,61,3,3
23328,School A,7,,Spring,Reading,222,60,3,
20044,School A,7,Gifted,Fall,Reading,236,92,4,2
20044,School A,7,Gifted,Spring,Reading,233,84,4,
26604,School C,7,Gifted,Fall,Reading,,,,
26604,School C,7,Gifted,Spring,Reading,218,50,3,
27219,School C,7,,Fall,Reading,232,87,4,2
27219,School C,7,,Spring,Reading,233,84,4,
15835,School D,7,,Fall,Reading,227,78,4,2
15835,School D,7,,Spring,Reading,232,82,4,
29192,School A,7,,Fall,Reading,214,45,2,4
29192,School A,7,,Spring,Reading,215,42,2,
11316,School D,7,,Fall,Reading,222,66,3,3
11316,School D,7,,Spring,Reading,233,84,4,
15170,School A,7,Gifted,Fall,Reading,234,89,4,2
15170,School A,7,Gifted,Spring,Reading,241,93,4,
22959,School A,7,,Fall,Reading,,,,
22959,School A,7,,Spring,Reading,196,7,1,
17896,School D,7,,Fall,Reading,218,56,3,3
17896,School D,7,,Spring,Reading,215,42,2,
13391,School C,7,,Fall,Reading,183,1,1,9
13391,School C,7,,Spring,Reading,210,30,2,
11494,School A,7,,Fall,Reading,217,53,3,3
11494,School A,7,,Spring,Reading,213,37,2,
17648,School C,7,,Fall,Reading,198,11,1,7
17648,School C,7,,Spring,Reading,187,2,1,
25987,School D,7,,Fall,Reading,202,17,1,6
25987,School D,7,,Spring,Reading,215,42,2,
14667,School A,7,,Fall,Reading,221,64,3,3
14667,School A,7,,Spring,Reading,237,89,4,
24029,School C,7,,Fall,Reading,204,21,1,5
24029,School C,7,,Spring,Reading,214,39,2,
27978,School D,7,,Fall,Reading,223,69,3,2
27978,School D,7,,Spring,Reading,221,57,3,
27542,School A,7,504,Fall,Reading,207,27,2,5
27542,School A,7,504,Spring,Reading,224,65,3,
15620,School D,7,,Fall,Reading,202,17,1,6
15620,School D,7,,Spring,Reading,207,23,1,
15024,School A,7,,Fall,Reading,223,69,3,2
15024,School A,7,,Spring,Reading,225,67,3,
11650,School C,7,,Fall,Reading,216,51,3,4
11650,School C,7,,Spring,Reading,219,52,3,
26845,School A,7,,Fall,Reading,225,74,3,2
26845,School A,7,,Spring,Reading,224,65,3,
12762,School D,7,SPED,Fall,Reading,201,16,1,6
12762,School D,7,SPED,Spring,Reading,201,13,1,
25521,School D,7,,Fall,Reading,204,21,1,5
25521,School D,7,,Spring,Reading,204,17,1,
25647,School C,7,Gifted,Fall,Reading,232,87,4,2
25647,School C,7,Gifted,Spring,Reading,232,82,4,
10352,School C,7,,Fall,Reading,230,83,4,2
10352,School C,7,,Spring,Reading,228,74,3,
15626,School A,7,,Fall,Reading,223,69,3,2
15626,School A,7,,Spring,Reading,223,63,3,
13946,School C,7,,Fall,Reading,218,56,3,3
13946,School C,7,,Spring,Reading,223,63,3,
19122,School D,7,,Fall,Reading,212,40,2,4
19122,School D,7,,Spring,Reading,212,34,2,
13000,School A,7,,Fall,Reading,217,53,3,3
13000,School A,7,,Spring,Reading,222,60,3,
10600,School D,7,Gifted,Fall,Reading,222,66,3,3
10600,School D,7,Gifted,Spring,Reading,217,47,2,
29373,School C,7,Gifted,Fall,Reading,231,85,4,2
29373,School C,7,Gifted,Spring,Reading,230,78,4,
26609,School A,7,,Fall,Reading,212,40,2,4
26609,School A,7,,Spring,Reading,219,52,3,
10860,School C,7,,Fall,Reading,,,,
10860,School C,7,,Spring,Reading,220,55,3,
23776,School C,7,,Fall,Reading,238,94,4,2
23776,School C,7,,Spring,Reading,240,93,4,
14017,School A,7,,Fall,Reading,221,64,3,3
14017,School A,7,,Spring,Reading,231,80,4,
23577,School C,7,,Fall,Reading,214,45,2,4
23577,School C,7,,Spring,Reading,210,29,2,
25369,School A,7,,Fall,Reading,220,61,3,3
25369,School A,7,,Spring,Reading,221,57,3,
14981,School D,7,Gifted,Fall,Reading,226,76,4,2
14981,School D,7,Gifted,Spring,Reading,225,67,3,
10713,School D,7,,Fall,Reading,209,32,2,5
10713,School D,7,,Spring,Reading,206,21,1,
15683,School C,7,SPED,Fall,Reading,210,35,2,5
15683,School C,7,SPED,Spring,Reading,217,47,2,
14005,School A,7,Gifted,Fall,Reading,227,78,4,2
14005,School A,7,Gifted,Spring,Reading,232,82,4,
17465,School A,7,,Fall,Reading,222,67,3,3
17465,School A,7,,Spring,Reading,222,60,3,
12249,School A,7,,Fall,Reading,214,45,2,4
12249,School A,7,,Spring,Reading,219,52,3,
18788,School A,7,,Fall,Reading,223,69,3,2
18788,School A,7,,Spring,Reading,233,84,4,
26606,School C,7,,Fall,Reading,221,64,3,3
26606,School C,7,,Spring,Reading,215,42,2,
20821,School D,7,,Fall,Reading,210,35,2,5
20821,School D,7,,Spring,Reading,208,25,2,
16939,School C,7,,Fall,Reading,213,43,2,4
16939,School C,7,,Spring,Reading,218,50,3,
11792,School C,7,SPED,Fall,Reading,166,1,1,11
11792,School C,7,SPED,Spring,Reading,177,1,1,
26113,School A,7,SPED,Fall,Reading,196,9,1,7
26113,School A,7,SPED,Spring,Reading,196,7,1,
25309,School C,7,,Fall,Reading,222,67,3,3
25309,School C,7,,Spring,Reading,231,80,4,
20939,School C,7,,Fall,Reading,221,64,3,3
20939,School C,7,,Spring,Reading,225,67,3,
21537,School C,7,,Fall,Reading,224,71,3,2
21537,School C,7,,Spring,Reading,223,63,3,
18690,School C,7,,Fall,Reading,227,78,4,2
18690,School C,7,,Spring,Reading,219,52,3,
20752,School C,7,,Fall,Reading,233,88,4,2
20752,School C,7,,Spring,Reading,228,74,3,
11628,School A,7,,Fall,Reading,213,43,2,4
11628,School A,7,,Spring,Reading,217,47,2,
29453,School C,7,,Fall,Reading,219,59,3,3
29453,School C,7,,Spring,Reading,220,55,3,
24783,School D,7,,Fall,Reading,203,19,1,6
24783,School D,7,,Spring,Reading,212,34,2,
29565,School C,7,,Fall,Reading,213,43,2,4
29565,School C,7,,Spring,Reading,217,47,2,
16905,School A,7,,Fall,Reading,209,32,2,5
16905,School A,7,,Spring,Reading,213,37,2,
12097,School C,7,,Fall,Reading,225,74,3,2
12097,School C,7,,Spring,Reading,227,72,3,
14344,School A,7,,Fall,Reading,224,71,3,2
14344,School A,7,,Spring,Reading,220,55,3,
14931,School D,7,,Fall,Reading,212,40,2,4
14931,School D,7,,Spring,Reading,218,50,3,
29410,School D,7,LEP,Fall,Reading,209,32,2,5
29410,School D,7,LEP,Spring,Reading,215,42,2,
27436,School A,7,,Fall,Reading,227,78,4,2
27436,School A,7,,Spring,Reading,226,70,3,
10160,School A,7,,Fall,Reading,226,76,4,2
10160,School A,7,,Spring,Reading,247,97,4,
17345,School D,7,,Fall,Reading,217,53,3,3
17345,School D,7,,Spring,Reading,215,42,2,
27766,School D,7,SPED,Fall,Reading,193,6,1,7
27766,School D,7,SPED,Spring,Reading,203,16,1,
22104,School C,7,Gifted,Fall,Reading,244,97,4,2
22104,School C,7,Gifted,Spring,Reading,240,93,4,
20232,School A,7,,Fall,Reading,222,67,3,3
20232,School A,7,,Spring,Reading,227,72,3,
10098,School C,7,,Fall,Reading,213,43,2,4
10098,School C,7,,Spring,Reading,219,52,3,
21231,School C,7,,Fall,Reading,218,56,3,3
21231,School C,7,,Spring,Reading,220,55,3,
12142,School D,7,,Fall,Reading,216,51,3,4
12142,School D,7,,Spring,Reading,225,67,3,
16353,School C,7,SPED,Fall,Reading,201,16,1,6
16353,School C,7,SPED,Spring,Reading,196,7,1,
27712,School D,7,,Fall,Reading,211,37,2,4
27712,School D,7,,Spring,Reading,204,18,1,
25839,School D,7,,Fall,Reading,213,43,2,4
25839,School D,7,,Spring,Reading,224,65,3,
22080,School A,7,,Fall,Reading,218,56,3,3
22080,School A,7,,Spring,Reading,221,57,3,
15968,School A,7,,Fall,Reading,213,43,2,4
15968,School A,7,,Spring,Reading,218,50,3,
25777,School C,7,,Fall,Reading,225,74,3,2
25777,School C,7,,Spring,Reading,219,52,3,
28688,School D,7,,Fall,Reading,218,56,3,3
28688,School D,7,,Spring,Reading,224,65,3,
11125,School A,7,,Fall,Reading,231,85,4,2
11125,School A,7,,Spring,Reading,246,97,4,
24873,School A,7,,Fall,Reading,,,,
24873,School A,7,,Spring,Reading,218,50,3,
17628,School A,7,,Fall,Reading,,,,
17628,School A,7,,Spring,Reading,223,63,3,
22979,School C,7,SPED,Fall,Reading,198,11,1,6
22979,School C,7,SPED,Spring,Reading,193,5,1,
17303,School A,7,,Fall,Reading,209,32,2,5
17303,School A,7,,Spring,Reading,224,65,3,
17873,School A,7,SPED,Fall,Reading,203,19,1,6
17873,School A,7,SPED,Spring,Reading,214,39,2,
17593,School D,7,,Fall,Reading,208,30,2,5
17593,School D,7,,Spring,Reading,219,52,3,
29523,School A,7,,Fall,Reading,215,48,2,4
29523,School A,7,,Spring,Reading,227,72,3,
20527,School A,7,Gifted,Fall,Reading,219,59,3,3
20527,School A,7,Gifted,Spring,Reading,226,70,3,
26521,School A,7,SPED,Fall,Reading,213,43,2,4
26521,School A,7,SPED,Spring,Reading,211,32,2,
19322,School C,7,,Fall,Reading,225,74,3,2
19322,School C,7,,Spring,Reading,228,74,3,
11543,School C,7,,Fall,Reading,211,37,2,4
11543,School C,7,,Spring,Reading,209,27,2,
21499,School C,7,,Fall,Reading,235,91,4,2
21499,School C,7,,Spring,Reading,245,96,4,
23603,School A,7,SPED,Fall,Reading,219,59,3,3
23603,School A,7,SPED,Spring,Reading,223,63,3,
11084,School A,7,,Fall,Reading,215,48,2,4
11084,School A,7,,Spring,Reading,212,34,2,
17690,School A,7,,Fall,Reading,214,45,2,4
17690,School A,7,,Spring,Reading,219,52,3,
29543,School C,7,SPED,Fall,Reading,223,69,3,2
29543,School C,7,SPED,Spring,Reading,232,82,4,
17657,School C,7,,Fall,Reading,222,67,3,3
17657,School C,7,,Spring,Reading,224,65,3,
28854,School A,7,,Fall,Reading,212,40,2,4
28854,School A,7,,Spring,Reading,216,44,2,
22284,School D,7,,Fall,Reading,207,28,2,5
22284,School D,7,,Spring,Reading,225,67,3,
27284,School A,7,,Fall,Reading,213,43,2,4
27284,School A,7,,Spring,Reading,217,47,2,
12047,School A,7,,Fall,Reading,230,83,4,2
12047,School A,7,,Spring,Reading,228,74,3,
12688,School A,7,Gifted,Fall,Reading,237,93,4,2
12688,School A,7,Gifted,Spring,Reading,240,93,4,
27456,School A,7,SPED,Fall,Reading,222,66,3,3
27456,School A,7,SPED,Spring,Reading,221,57,3,
10973,School A,7,,Fall,Reading,226,76,4,2
10973,School A,7,,Spring,Reading,218,50,3,
12791,School A,7,SPED,Fall,Reading,197,10,1,7
12791,School A,7,SPED,Spring,Reading,215,42,2,
13318,School A,7,,Fall,Reading,220,61,3,3
13318,School A,7,,Spring,Reading,227,72,3,
21393,School D,7,Gifted,Fall,Reading,227,78,4,2
21393,School D,7,Gifted,Spring,Reading,228,74,3,
17962,School A,7,,Fall,Reading,239,94,4,2
17962,School A,7,,Spring,Reading,234,85,4,
16694,School A,7,,Fall,Reading,223,69,3,2
16694,School A,7,,Spring,Reading,231,80,4,
23100,School C,7,,Fall,Reading,225,74,3,2
23100,School C,7,,Spring,Reading,229,76,4,
14920,School C,7,,Fall,Reading,216,51,3,4
14920,School C,7,,Spring,Reading,220,55,3,
23621,School C,7,,Fall,Reading,228,80,4,2
23621,School C,7,,Spring,Reading,232,82,4,
10488,School C,7,,Fall,Reading,226,76,4,2
10488,School C,7,,Spring,Reading,216,44,2,
21396,School C,7,,Fall,Reading,214,45,2,4
21396,School C,7,,Spring,Reading,223,63,3,
11184,School C,7,,Fall,Reading,226,76,4,2
11184,School C,7,,Spring,Reading,223,63,3,
15187,School C,7,,Fall,Reading,211,37,2,4
15187,School C,7,,Spring,Reading,218,50,3,
22399,School C,7,,Fall,Reading,227,78,4,2
22399,School C,7,,Spring,Reading,224,65,3,
18085,School D,7,,Fall,Reading,201,16,1,6
18085,School D,7,,Spring,Reading,207,23,1,
25007,School C,7,,Fall,Reading,222,66,3,3
25007,School C,7,,Spring,Reading,221,57,3,
10638,School D,7,,Fall,Reading,213,43,2,4
10638,School D,7,,Spring,Reading,215,42,2,
10729,School C,7,Gifted,Fall,Reading,220,61,3,3
10729,School C,7,Gifted,Spring,Reading,224,65,3,
15239,School D,7,,Fall,Reading,207,28,2,5
15239,School D,7,,Spring,Reading,212,34,2,
22671,School D,7,,Fall,Reading,225,74,3,2
22671,School D,7,,Spring,Reading,238,91,4,
17947,School A,7,Gifted,Fall,Reading,228,80,4,2
17947,School A,7,Gifted,Spring,Reading,230,78,4,
11540,School C,7,,Fall,Reading,219,59,3,3
11540,School C,7,,Spring,Reading,224,65,3,
10652,School D,7,,Fall,Reading,202,17,1,6
10652,School D,7,,Spring,Reading,196,7,1,
24076,School C,7,,Fall,Reading,,,,
24076,School C,7,,Spring,Reading,227,72,3,
29876,School B,7,,Fall,Reading,239,94,4,2
29876,School B,7,,Spring,Reading,,,,
20956,School B,7,,Fall,Reading,207,28,2,5
20956,School B,7,,Spring,Reading,,,,
27717,School B,7,,Fall,Reading,225,74,3,2
27717,School B,7,,Spring,Reading,,,,
17074,School B,7,,Fall,Reading,225,74,3,2
17074,School B,7,,Spring,Reading,,,,
24030,School B,7,,Fall,Reading,221,64,3,3
24030,School B,7,,Spring,Reading,,,,
17833,School B,7,,Fall,Reading,213,43,2,4
17833,School B,7,,Spring,Reading,,,,
11845,School B,7,,Fall,Reading,193,6,1,7
11845,School B,7,,Spring,Reading,,,,
11225,School B,7,,Fall,Reading,208,30,2,5
11225,School B,7,,Spring,Reading,,,,
16735,School B,7,,Fall,Reading,210,35,2,5
16735,School B,7,,Spring,Reading,,,,
13171,School B,7,,Fall,Reading,218,56,3,3
13171,School B,7,,Spring,Reading,,,,
22229,School B,7,,Fall,Reading,231,85,4,2
22229,School B,7,,Spring,Reading,,,,
29987,School B,7,,Fall,Reading,218,56,3,3
29987,School B,7,,Spring,Reading,,,,
17419,School C,7,,Fall,Reading,225,74,3,2
17419,School C,7,,Spring,Reading,,,,
17988,School C,7,,Fall,Reading,225,74,3,2
17988,School C,7,,Spring,Reading,,,,
11671,School C,7,,Fall,Reading,217,53,3,3
11671,School C,7,,Spring,Reading,,,,
24428,School C,7,,Fall,Reading,194,7,1,7
24428,School C,7,,Spring,Reading,,,,
10121,School C,7,,Fall,Reading,227,78,4,2
10121,School C,7,,Spring,Reading,,,,
14695,School C,7,,Fall,Reading,212,40,2,4
14695,School C,7,,Spring,Reading,,,,
18206,School C,7,,Fall,Reading,216,51,3,4
18206,School C,7,,Spring,Reading,,,,
21604,School C,7,,Fall,Reading,226,76,4,2
21604,School C,7,,Spring,Reading,,,,
22854,School C,7,,Fall,Reading,211,37,2,4
22854,School C,7,,Spring,Reading,,,,
25709,School D,7,,Fall,Reading,232,87,4,2
25709,School D,7,,Spring,Reading,,,,
14488,School D,7,,Fall,Reading,209,32,2,5
14488,School D,7,,Spring,Reading,,,,
29695,School D,7,,Fall,Reading,223,69,3,2
29695,School D,7,,Spring,Reading,,,,
24109,School D,7,,Fall,Reading,210,35,2,5
24109,School D,7,,Spring,Reading,,,,
25203,School D,7,,Fall,Reading,216,51,3,4
25203,School D,7,,Spring,Reading,,,,
19895,School D,7,,Fall,Reading,215,48,2,4
19895,School D,7,,Spring,Reading,,,,
11366,School D,7,,Fall,Reading,202,17,1,6
11366,School D,7,,Spring,Reading,,,,
23703,School D,7,,Fall,Reading,224,71,3,2
23703,School D,7,,Spring,Reading,,,,
15559,School D,7,,Fall,Reading,214,45,2,4
15559,School D,7,,Spring,Reading,,,,
19113,School D,7,,Fall,Reading,219,59,3,3
19113,School D,7,,Spring,Reading,,,,
29435,School D,7,,Fall,Reading,195,8,1,7
29435,School D,7,,Spring,Reading,,,,
10423,School D,7,,Fall,Reading,223,69,3,2
10423,School D,7,,Spring,Reading,,,,
13680,School D,7,SPED,Fall,Reading,196,9,1,7
13680,School D,7,SPED,Spring,Reading,,,,
19527,School D,7,,Fall,Reading,175,1,1,10
19527,School D,7,,Spring,Reading,,,,
13439,School D,7,,Fall,Reading,214,45,2,4
13439,School D,7,,Spring,Reading,,,,
10077,School D,7,,Fall,Reading,223,69,3,2
10077,School D,7,,Spring,Reading,,,,
21484,School D,7,,Fall,Reading,172,1,1,10
21484,School D,7,,Spring,Reading,,,,
29052,School A,7,,Fall,Reading,221,64,3,3
29052,School A,7,,Spring,Reading,,,,
29676,School A,7,,Fall,Reading,222,67,3,3
29676,School A,7,,Spring,Reading,,,,
23263,School A,7,,Fall,Reading,200,14,1,6
23263,School A,7,,Spring,Reading,,,,
17147,School A,7,,Fall,Reading,229,82,4,2
17147,School A,7,,Spring,Reading,,,,
24790,School A,7,,Fall,Reading,225,74,3,2
24790,School A,7,,Spring,Reading,,,,
29364,School A,7,,Fall,Reading,217,53,3,3
29364,School A,7,,Spring,Reading,,,,
15110,School A,7,,Fall,Reading,232,87,4,2
15110,School A,7,,Spring,Reading,,,,
28600,School D,7,,Fall,Reading,,,,
28600,School D,7,,Spring,Reading,213,37,2,
11924,School D,7,,Fall,Reading,,,,
11924,School D,7,,Spring,Reading,211,32,2,
22149,School A,7,SPED,Fall,Reading,,,,
22149,School A,7,SPED,Spring,Reading,198,9,1,
19206,School D,7,SPED,Fall,Reading,,,,
19206,School D,7,SPED,Spring,Reading,215,42,2,
29326,School D,7,,Fall,Reading,,,,
29326,School D,7,,Spring,Reading,202,14,1,
21225,School D,7,Gifted,Fall,Reading,,,,
21225,School D,7,Gifted,Spring,Reading,229,76,4,
11177,School D,7,,Fall,Reading,,,,
11177,School D,7,,Spring,Reading,186,2,1,
17765,School A,7,Gifted,Fall,Reading,,,,
17765,School A,7,Gifted,Spring,Reading,222,60,3,
25069,School C,7,,Fall,Reading,,,,
25069,School C,7,,Spring,Reading,229,76,4,
14428,School D,7,,Fall,Reading,,,,
14428,School D,7,,Spring,Reading,222,60,3,
27803,School C,7,,Fall,Reading,,,,
27803,School C,7,,Spring,Reading,222,60,3,
22843,School D,7,,Fall,Reading,,,,
22843,School D,7,,Spring,Reading,201,13,1,
17131,School A,7,,Fall,Reading,,,,
17131,School A,7,,Spring,Reading,209,27,2,
29383,School D,7,,Fall,Reading,,,,
29383,School D,7,,Spring,Reading,229,76,4,
22185,School D,7,Gifted,Fall,Reading,,,,
22185,School D,7,Gifted,Spring,Reading,234,85,4,
17511,School C,7,,Fall,Reading,,,,
17511,School C,7,,Spring,Reading,219,52,3,
25700,School D,7,,Fall,Reading,,,,
25700,School D,7,,Spring,Reading,217,47,2,
26262,School D,7,,Fall,Reading,,,,
12074,School C,7,Gifted,Fall,Reading,,,,
12074,School C,7,Gifted,Spring,Reading,235,87,4,
14476,School C,7,,Fall,Reading,,,,
14476,School C,7,,Spring,Reading,221,57,3,
16060,School D,7,,Fall,Reading,,,,
16060,School D,7,,Spring,Reading,216,44,2,
14779,School D,7,,Fall,Reading,,,,
14779,School D,7,,Spring,Reading,228,74,3,
10194,School D,8,,Fall,Reading,210,29,2,4
10194,School D,8,,Spring,Reading,211,28,2,
28658,School C,8,SPED,Fall,Reading,212,34,2,4
28658,School C,8,SPED,Spring,Reading,212,30,2,
11930,School A,8,504,Fall,Reading,216,44,2,3
11930,School A,8,504,Spring,Reading,222,55,3,
29199,School D,8,,Fall,Reading,202,14,1,5
29199,School D,8,,Spring,Reading,213,33,2,
27964,School D,8,Tier 2,Fall,Reading,197,8,1,6
10250,School D,8,Tier 2,Fall,Reading,200,12,1,6
16586,School C,8,,Fall,Reading,224,65,3,2
16586,School C,8,,Spring,Reading,235,83,4,
24733,School A,8,,Fall,Reading,220,55,3,3
24733,School A,8,,Spring,Reading,223,57,3,
10671,School D,8,SPED,Fall,Reading,189,3,1,7
10671,School D,8,SPED,Spring,Reading,191,3,1,
14573,School A,8,Tier 2,Fall,Reading,213,37,2,4
14573,School A,8,Tier 2,Spring,Reading,213,33,2,
20712,School A,8,,Fall,Reading,227,72,3,2
20712,School A,8,,Spring,Reading,221,52,3,
24683,School A,8,,Fall,Reading,216,44,2,3
24683,School A,8,,Spring,Reading,219,47,2,
15312,School D,8,Gifted,Fall,Reading,230,78,4,2
15312,School D,8,Gifted,Spring,Reading,232,78,4,
21928,School A,8,,Fall,Reading,207,23,1,5
21928,School A,8,,Spring,Reading,215,37,2,
17287,School C,8,SPED,Fall,Reading,214,39,2,4
17287,School C,8,SPED,Spring,Reading,210,26,2,
12490,School C,8,,Fall,Reading,228,74,3,2
12490,School C,8,,Spring,Reading,234,81,4,
18540,School C,8,,Fall,Reading,225,67,3,2
18540,School C,8,,Spring,Reading,225,62,3,
24111,School D,8,,Fall,Reading,207,23,1,5
24111,School D,8,,Spring,Reading,217,42,2,
19856,School D,8,,Fall,Reading,220,55,3,3
19856,School D,8,,Spring,Reading,233,79,4,
18683,School A,8,SPED,Fall,Reading,205,19,1,5
18683,School A,8,SPED,Spring,Reading,221,52,3,
17070,School C,8,SPED,Fall,Reading,212,34,2,4
17070,School C,8,SPED,Spring,Reading,216,40,2,
18730,School D,8,,Fall,Reading,210,29,2,4
18730,School D,8,,Spring,Reading,223,57,3,
19885,School D,8,Gifted,Fall,Reading,240,93,4,2
19885,School D,8,Gifted,Spring,Reading,223,57,3,
11529,School A,8,Gifted,Fall,Reading,225,67,3,2
11529,School A,8,Gifted,Spring,Reading,239,89,4,
13834,School D,8,Gifted,Fall,Reading,238,91,4,2
13834,School D,8,Gifted,Spring,Reading,240,90,4,
17748,School D,8,SPED,Fall,Reading,206,21,1,5
17748,School D,8,SPED,Spring,Reading,208,22,1,
14887,School A,8,SPED,Fall,Reading,205,19,1,5
14887,School A,8,SPED,Spring,Reading,199,9,1,
25596,School C,8,Gifted,Fall,Reading,240,93,4,2
25596,School C,8,Gifted,Spring,Reading,250,97,4,
13633,School C,8,,Fall,Reading,207,23,1,5
13633,School C,8,,Spring,Reading,212,30,2,
27971,School D,8,,Fall,Reading,215,42,2,3
27971,School D,8,,Spring,Reading,230,74,3,
10239,School C,8,,Fall,Reading,203,16,1,5
10239,School C,8,,Spring,Reading,199,9,1,
13599,School C,8,,Fall,Reading,221,57,3,2
13599,School C,8,,Spring,Reading,226,65,3,
22974,School C,8,Gifted,Fall,Reading,253,99,4,2
22974,School C,8,Gifted,Spring,Reading,247,96,4,
17396,School A,8,,Fall,Reading,226,70,3,2
17396,School A,8,,Spring,Reading,230,74,3,
16715,School A,8,,Fall,Reading,220,55,3,3
16715,School A,8,,Spring,Reading,227,67,3,
25038,School C,8,SPED,Fall,Reading,211,32,2,4
25038,School C,8,SPED,Spring,Reading,211,28,2,
25989,School C,8,,Fall,Reading,,,,
25989,School C,8,,Spring,Reading,222,55,3,
23747,School C,8,,Fall,Reading,216,44,2,3
23747,School C,8,,Spring,Reading,207,20,1,
